INDEX YEAR MN HR RH NO1 MWS W1 W2 W3 W4 NO2 N NE E SE S SW W NW CA VA NO3
43193 2007  8 3 94.00000 30  1.800000 0.00000000  0.00000000 17.00000 13.000000 30  1  2  0  0  0  7  1  6 13  0 30
43193 2007  9 3 94.00000 29  1.000000 0.00000000  0.00000000 11.00000 18.000000 29  2  0  0  0  2  6  0  1 18  0 29
43193 2007 10 3 91.00000 31  0.500000 0.00000000  0.00000000  9.00000 22.000000 31  0  4  0  0  0  2  0  3 22  0 31
43193 2007 11 3 85.00000 28  0.200000 0.00000000  0.00000000  4.00000 24.000000 28  0  2  0  0  0  0  0  2 24  0 28
43193 2007 12 3 89.00000 31  0.100000 0.00000000  0.00000000  2.00000 29.000000 31  0  2  0  0  0  0  0  0 29  0 31
43193 2008  1 3 90.00000 31  0.300000 0.00000000  0.00000000  5.00000 26.000000 31  1  4  0  0  0  0  0  0 26  0 31
43193 2008  2 3 85.00000 28  1.100000 0.00000000  0.00000000 10.00000 18.000000 28  2  4  0  0  0  0  0  4 18  0 28
43193 2008  3 3 89.00000 29  0.600000 0.00000000  0.00000000  9.00000 20.000000 29  1  3  0  0  0  1  0  4 20  0 29
43193 2008  4 3 84.00000 29  1.900000 0.00000000  0.00000000 19.00000 10.000000 29  0  7  0  0  0  4  1  7 10  0 29
43193 2008  5 3 79.00000 31  2.700000 0.00000000  0.00000000 29.00000  2.000000 31  2 16  0  0  0  0  1 10  2  0 31
43193 2008  6 3 84.00000 28  3.300000 0.00000000  0.00000000 27.00000  1.000000 28  0  3  1  1  0 14  0  8  1  0 28
43193 2008  7 3 87.00000 31  2.000000 0.00000000  0.00000000 18.00000 13.000000 31  0  2  0  0  1  7  2  6 13  0 31
43193 2008  8 3 89.00000 27  1.400000 0.00000000  0.00000000 12.00000 15.000000 27  0  0  0  0  0  1  0 11 15  0 27
43193 2008  9 3 89.00000 28  1.400000 0.00000000  0.00000000 15.00000 13.000000 28  0  5  0  0  1  7  0  2 13  0 28
43193 2008 10 3 87.00000 30  0.400000 0.00000000  0.00000000  6.00000 24.000000 30  1  2  0  0  0  0  1  2 24  0 30
43193 2008 11 3 83.00000 29  0.400000 0.00000000  0.00000000  7.00000 22.000000 29  0  2  0  2  0  0  0  3 22  0 29
43193 2008 12 3 88.00000 30  0.100000 0.00000000  0.00000000  2.00000 28.000000 30  0  1  0  0  0  0  0  1 28  0 30
