INDEX YEAR MN HR RH NO1 MWS W1 W2 W3 W4 NO2 N NE E SE S SW W NW CA VA NO3
43058 1993  7 12 85 31 18.0 0 12 19  0 31  0  0  0 1 0 12  3  5  0 10 31
43058 1993  8 12 82 31 15.7 0 11 19  1 31  1  0  0 1 0  5  5  7  1 11 31
43058 1993  9 12 83 30 15.7 0  8 22  0 30  1  2  0 1 1  4  1 17  0  3 30
43058 1993 10 12 75 31  9.1 0  0 28  3 31  4  2  1 0 0  1  1 16  3  3 31
43058 1993 11 12 63 30  9.1 0  1 28  1 30  5  3  0 1 0  0  0 19  1  1 30
43058 1993 12 12 62 31  8.7 0  0 31  0 31  6  0  1 0 0  1  0 23  0  0 31
43058 1994  1 12 61 31 10.0 0  1 30  0 31  7  2  0 0 0  1  0 21  0  0 31
43058 1994  2 12 60 28 13.8 0  5 23  0 28 10  0  0 0 0  0  0 18  0  0 28
43058 1994  3 12 72 31 14.5 0  4 27  0 31  6  0  0 0 0  2  1 22  0  0 31
43058 1994  4 12 68 30 16.6 0  7 23  0 30  1  0  0 0 0  1  0 28  0  0 30
43058 1994  5 12 71 31 14.6 0  5 26  0 31  2  0  0 0 0  2  1 21  0  5 31
43058 1994  6 12 82 30 16.4 0 13 17  0 30  0  1  0 0 5  9  2  4  0  9 30
43058 1994  7 12 86 31 26.3 2 15 14  0 31  1  1  0 0 0 24  4  1  0  0 31
43058 1994  8 12 84 31 20.2 0 16 15  0 31  0  0  0 0 0 23  7  0  0  1 31
43058 1994  9 12 78 30 15.1 0  7 23  0 30  2  0  0 1 1 12  2  9  0  3 30
43058 1994 10 12 68 31 10.2 0  1 28  2 31  4  0  1 1 1  3  1 18  2  0 31
43058 1994 11 12 59 30  7.7 0  0 30  0 30  8  1  0 1 0  3  1 13  0  3 30
43058 1994 12 12 61 31  7.2 0  0 30  1 31  6  0  2 1 0  0  0 21  1  0 31
43058 1995  1 12 61 31 10.7 0  0 31  0 31 10  1  2 1 0  0  0 17  0  0 31
43058 1995  2 12 65 28 13.2 0  2 26  0 28  5  0  0 0 0  0  0 23  0  0 28
43058 1995  3 12 64 31 17.1 0 11 20  0 31  9  0  0 0 0  0  1 21  0  0 31
43058 1995  4 12 70 30 16.4 0 11 19  0 30  5  0  0 0 0  0  1 23  0  1 30
43058 1995  5 12 74 31 15.3 0  8 23  0 31  1  0  0 0 0  5  0 18  0  7 31
43058 1995  6 12 78 30 14.4 0  9 21  0 30  0  0  0 0 2 12  4  6  0  6 30
43058 1995  7 12 84 31 19.0 0 15 16  0 31  1  0  0 0 1 19  3  5  0  2 31
43058 1995  8 12 79 31 10.6 0  3 28  0 31  1  0  0 0 0  3  1 13  0 13 31
43058 1995  9 12 79 30 10.9 0  1 29  0 30  3  1  0 0 0  5  1 15  0  5 30
43058 1995 10 12 75 31 10.6 0  2 28  1 31  4  1  3 1 0  6  1 13  1  1 31
43058 1995 11 12 64 30  8.8 0  0 30  0 30  5  0  0 1 0  0  0 24  0  0 30
43058 1995 12 12 67 31  9.5 0  0 31  0 31 11  1  0 0 0  0  0 17  0  2 31
43058 1996  1 12 65 31 12.2 0  3 28  0 31  7  0  0 0 0  1  0 22  0  1 31
43058 1996  2 12 62 29 13.5 0  4 24  1 29  7  0  0 0 0  0  0 19  1  2 29
43058 1996  3 12 70 31 20.7 0 17 14  0 31  9  0  1 0 0  2  1 18  0  0 31
43058 1996  4 12 69 30 19.4 0 19 11  0 30  4  0  0 0 0  0  0 24  0  2 30
43058 1996  5 12 75 31 20.5 0 18 13  0 31  1  0  0 0 0  2  1 23  0  4 31
43058 1996  6 12 80 30 28.6 1 22  7  0 30  0  0  0 0 4 15  2  8  0  1 30
43058 1996  7 12 85 31 17.4 0 13 18  0 31  0  0  0 1 0  9  4  4  0 13 31
43058 1996  8 12 83 31 11.6 0  5 25  1 31  1  0  0 0 0  3  1 13  1 12 31
43058 1996  9 12 79 30  9.7 0  0 28  2 30  3  1  0 2 0  3  2 16  2  1 30
43058 1996 10 12 73 31 12.9 0  5 26  0 31  4  1  0 2 3  3  1 16  0  1 31
43058 1996 11 12 65 30  9.6 0  0 30  0 30  5  0  0 0 0  2  0 23  0  0 30
43058 1996 12 12 61 31  9.2 0  0 30  1 31  4  1  0 0 0  0  1 23  1  1 31
43058 1997  1 12 60 31 12.5 0  1 30  0 31  9  0  0 0 0  3  2 17  0  0 31
43058 1997  2 12 63 28 15.6 0  3 25  0 28  5  0  0 0 0  0  0 23  0  0 28
43058 1997  3 12 64 31 14.4 0  4 27  0 31  3  0  0 0 0  3  0 25  0  0 31
43058 1997  4 12 68 30 16.8 0  7 23  0 30  2  0  0 0 0  0  0 27  0  1 30
43058 1997  5 12 68 31 13.7 0  5 25  1 31  1  0  0 0 0  2  1 23  1  3 31
43058 1997  6 12 82 30 20.3 0 13 16  0 29  0  0  0 1 2 14  1 10  0  1 29
43058 1997  7 12 81 31 19.6 0 16 15  0 31  0  0  0 2 1 13  4  4  0  7 31
43058 1997  8 12 81 31 16.0 1  6 24  0 31  0  0  0 0 0 10  5  2  0 14 31
43058 1997  9 12 74 30 12.5 0  4 26  0 30  2  0  0 0 1  6  3  9  0  9 30
43058 1997 10 12 66 31 14.1 0  2 29  0 31  7  0  0 0 0  0  1 21  0  2 31
43058 1997 11 12 62 30 14.3 0  5 25  0 30  5  0  0 0 1  1  0 23  0  0 30
43058 1997 12 12 64 31 11.7 0  0 31  0 31  9  0  0 0 1  1  0 19  0  1 31
43058 1998  1 12 63 31 11.0 0  0 31  0 31  7  0  0 0 0  1  1 20  0  2 31
43058 1998  2 12 57 27  8.2 0  1 27  1  0  5  0  0 0 0  1  1 20  0  0 27
43058 1998  3 12 64 31 12.9 0  2 29  0 31  5  0  0 0 0  4  1 18  0  3 31
43058 1998  4 12 67 30 16.0 0 10 20  0 30  2  0  0 0 0  1  2 23  0  2 30
43058 1998  5 12 70 31 14.5 0  4 27  0 31  2  1  0 1 0  5  0 16  0  6 31
43058 1998  6 12 77 30 14.9 0  6 24  0 30  0  2  0 1 1  8  3  8  0  7 30
43058 1998  7 12 82 31 13.7 0  7 23  1 31  2  0  1 1 0  9  3  5  1  9 31
43058 1998  8 12 83 31 12.0 0  4 27  0 31  2  0  0 1 2  6  5  8  0  7 31
43058 1998  9 12 82 29 10.4 0  0 28  1 29  3  1  0 1 1  7  3 10  1  2 29
43058 1998 10 12 73 31 13.3 0  3 28  0 31  3  1  0 1 2  7  0 16  0  1 31
43058 1998 11 12 63 30  9.6 0  1 29  0 30  4  0  0 0 0  1  1 21  0  3 30
43058 1998 12 12 64 31  8.8 0  0 30  1 31  8  1  0 1 0  0  0 20  1  0 31
43058 1999  1 12 60 31 10.1 0  0 31  0 31 10  1  0 0 0  0  0 20  0  0 31
43058 1999  2 12 63 28 10.8 0  0 28  0 28  5  0  0 0 0  0  0 20  0  2 27
43058 1999  3 12 65 31 12.5 0  1 30  0 31  6  0  0 0 0  1  2 21  0  1 31
43058 1999  4 12 70 30 13.7 0  1 29  0 30  1  0  0 0 0  4  1 21  0  0 27
43058 1999  5 12 74 31 15.0 0  6 25  0 31  1  0  0 0 1  8  1 15  0  0 26
43058 1999  6 12 82 29 16.8 0  8 21  1 30  0  0  0 2 2  8  2 10  1  0 25
43058 1999  7 12 81 31 24.3 0 22  9  0 31  0  0  0 0 0 11  3  3  0  0 17
43058 1999  8 12 79 31 20.7 0 15 16  0 31  0  0  0 0 0 11  3 11  0  0 25
43058 1999  9 12 79 30 13.1 0  4 24  2 30  2  1  0 1 0  4  0 13  2  0 23
43058 1999 10 12 70 31 10.1 0  1 30  0 31  6  3  1 0 0  3  1 17  0  0 31
43058 1999 11 12 63 30 10.3 0  1 29  0 30 11  0  0 0 0  0  1 18  0  0 30
43058 1999 12 12 59 31  9.2 0  0 31  0 31  6  2  0 0 0  0  2 21  0  0 31
43058 2000  1 12 61 31 11.1 0  1 30  0 31 10  0  0 0 0  0  0 21  0  0 31
43058 2000  2 12 58 29 13.5 0  2 27  0 29  5  0  0 0 0  3  0 21  0  0 29
43058 2000  3 12 63 31 12.7 0  0 31  0 31  3  0  0 0 0  0  0 27  0  0 30
43058 2000  4 12 71 30 14.6 0  1 29  0 30  2  0  0 1 0  3  1 19  0  0 26
43058 2000  5 12 70 31 15.4 0  6 25  0 31  0  0  0 0 1 15  1  9  0  0 26
43058 2000  6 12 78 30 18.4 0 13 16  1 30  0  0  0 1 1  6  6  4  1  1 20
43058 2000  7 12 80 31 21.0 0 13 18  0 31  0  0  0 0 0  8  8  3  0  0 19
43058 2000  8 12 81 30 21.5 0 18 12  0 30  0  0  0 0 0  9  2  7  0  0 18
43058 2000  9 12 74 30 13.1 0  2 28  0 30  5  0  0 0 0  2  2 14  0  0 23
43058 2000 10 12 70 31  9.2 0  0 31  0 31  2  0  0 0 0  5  3 18  0  3 31
43058 2000 11 12 60 30  8.8 0  0 29  1 30  4  0  0 0 0  0  0 24  1  0 29
43058 2000 12 12 58 31  7.0 0  0 31  0 31  4  1  0 0 0  0  1 23  0  2 31
43058 2001  1 12 60 31  9.4 0  0 31  0 31  6  0  0 0 0  0  0 25  0  0 31
43058 2001  2 12 62 28 11.0 0  0 28  0 28  4  0  0 0 0  0  0 24  0  0 28
43058 2001  3 12 66 31 15.3 0  7 23  0 30  2  0  0 0 0  2  0 26  0  1 31
43058 2001  4 12 72 30 15.3 0  7 22  0 29  2  0  0 1 0  0  0 26  0  1 30
43058 2001  5 12 69 31 22.3 0 13 18  0 31  1  0  0 1 3  6  0 11  0  0 22
43058 2001  6 12 78 30 26.4 1 19 10  0 30  0  0  0 0 1 15  5  1  0  0 22
43058 2001  7 12 84 31 24.1 0 19 12  0 31  0  0  0 0 0 12  2  2  0  0 16
43058 2001  8 12 83 31 18.7 0 14 17  0 31  2  0  0 0 1  5  2  7  0  0 17
43058 2001  9 12 77 30 10.8 0  2 27  1 30  1  0  0 1 1  2  2 16  1  2 26
43058 2001 10 12 72 31  9.7 0  1 29  1 31  5  0  1 2 0  1  1 16  1  0 27
43058 2001 11 12 60 30  7.0 0  0 30  0 30  2  0  0 0 0  0  0 27  0  1 30
43058 2001 12 12 59 31  5.6 0  0 31  0 31  8  0  0 0 0  0  0 22  0  1 31
43058 2002  1 12 56 31  9.6 0  1 30  0 31  2  0  0 0 0  0  0 27  0  2 31
43058 2002  2 12 61 28 12.1 0  2 26  0 28  3  0  0 1 0  1  1 21  0  1 28
43058 2002  3 12 61 31 14.5 0  4 27  0 31  4  1  0 0 2  0  0 22  0  0 29
43058 2002  4 12 68 30 12.6 0  2 28  0 30  4  0  0 0 0  0  2 23  0  0 29
43058 2002  5 12 68 31 16.7 0 10 21  0 31  0  0  0 0 0  5  7 15  0  0 27
43058 2002  6 12 77 30 20.0 0 16 14  0 30  1  0  0 0 0  9  5  8  0  0 23
43058 2002  7 12 78 31 24.2 0 22  9  0 31  0  0  0 0 0 10  9  5  0  0 24
43058 2002  8 12 84 31 21.1 0 15 16  0 31  1  0  0 0 0 11  8 11  0  0 31
43058 2002  9 12 75 30 13.7 0  2 28  0 30  2  0  0 1 0  0  2 24  0  1 30
43058 2002 10 12 65 31  9.4 0  0 30  1 31  3  0  0 0 0  1  2 24  1  0 31
43058 2002 11 12 59 30  8.1 0  0 30  0 30  5  0  0 0 0  1  0 24  0  0 30
43058 2002 12 12 61 31  8.2 0  0 31  0 31  9  0  0 0 0  0  2 20  0  0 31
43058 2003  1 12 64 31  7.2 0  0 29  2 31  3  0  0 0 0  1  1 24  2  0 31
43058 2003  2 12 68 28 11.5 0  2 26  0 28  5  1  0 0 0  1  1 20  0  0 28
43058 2003  3 12 60 31 16.0 0  7 24  0 31  5  0  0 0 0  0  0 26  0  0 31
43058 2003  4 12 67 30 17.7 0 10 20  0 30  1  0  0 0 0  3  2 24  0  0 30
43058 2003  5 12 67 31 19.0 0 17 14  0 31  0  0  0 0 0  2  5 24  0  0 31
43058 2003  6 12 80 30 20.9 0 19 11  0 30  0  2  0 1 6 11  4  5  0  1 30
43058 2003  7 12 83 31 22.3 0 18 13  0 31  0  0  0 2 2 17  5  0  0  0 26
43058 2003  8 12 81 31 19.0 0 14 17  0 31  2  1  0 1 2 13  3  8  0  0 30
43058 2003  9 12 78 30 18.6 0 14 16  0 30  0  1  0 2 0  6  6 14  0  0 29
43058 2003 10 12 63 31 10.7 0  0 31  0 31  3  0  0 0 1  3  3 21  0  0 31
43058 2003 11 12 58 30 10.1 0  0 30  0 30  2  0  0 0 0  0  9 19  0  0 30
43058 2003 12 12 59 31  7.8 0  0 31  0 31  2  0  0 0 0  0  4 24  0  1 31
43058 2004  1 12 60 31 10.9 0  0 31  0 31  4  0  0 1 0  2  1 23  0  0 31
43058 2004  2 12 63 29 13.6 0  1 28  0 29  6  0  0 0 0  0  4 19  0  0 29
43058 2004  3 12 65 31 15.5 0  6 25  0 31  4  0  0 0 0  2  6 19  0  0 31
43058 2004  4 12 68 30 19.0 0 12 18  0 30  2  0  0 0 0  0  5 23  0  0 30
43058 2004  5 12 73 31 18.7 0 13 18  0 31  2  0  0 1 0  7  7 14  0  0 31
43058 2004  6 12 78 30 28.6 1 22  7  0 30  0  0  0 0 4 19  3  4  0  0 30
43058 2004  7 12 84 31 19.9 0 17 13  1 31  0  4  1 2 2 13  5  3  1  0 31
43058 2004  8 12 82 31 26.1 0 24  7  0 31  0  0  0 0 0 14  9  7  0  0 30
43058 2004  9 12 78 30 11.6 0  2 28  0 30  2  1  0 0 0  4  7 16  0  0 30
43058 2004 10 12 63 31 11.0 0  5 25  1 31  3  1  1 0 1  2  6 16  1  0 31
43058 2004 11 12 61 30  8.4 0  0 29  1 30  2  1  0 0 0  1  3 22  1  0 30
43058 2004 12 12 64 31  8.0 0  0 24  1 25  5  0  0 0 0  1  4 20  1  0 31
43058 2005  1 12 57 31 12.3 0  0 31  0 31  9  0  0 0 0  0  2 20  0  0 31
43058 2005  2 12 61 28 10.5 0  0 28  0 28  2  0  0 1 0  1  2 21  0  1 28
43058 2005  3 12 65 31 12.9 0  1 30  0 31  3  0  0 0 0  0  2 26  0  0 31
43058 2005  4 12 63 30 13.8 0  2 28  0 30  1  0  0 0 0  2  6 21  0  0 30
43058 2005  5 12 69 31 17.2 0 10 21  0 31  0  0  0 0 0  0  4 27  0  0 31
43058 2005  6 12 76 30 21.7 0 13 17  0 30  0  0  1 0 1 11  5 10  0  2 30
43058 2005  7 12 82 29 25.3 0 22  6  0 28  1  0  0 0 0 12  6  9  0  1 29
43058 2005  8 12 80 31 24.9 0 24  7  0 31  2  0  0 0 0 10  6 13  0  0 31
43058 2005 10 12 68 31 11.3 0  0 31  0 31  6  0  0 0 0  3  3 19  0  0 31
43058 2005 11 12 61 27 10.1 0  0 27  0 27  5  0  0 0 0  0  3 18  0  1 27
43058 2005 12 12 59 31 10.2 0  0 31  0 31  7  0  0 0 0  0  2 22  0  0 31
43058 2006  1 12 62 31 11.2 0  0 31  0 31  7  0  0 0 0  1  3 20  0  0 31
43058 2006  2 12 64 28 13.0 0  1 27  0 28  5  0  0 0 0  0  4 19  0  0 28
43058 2006  3 12 63 31 17.4 0 11 20  0 31  5  0  0 0 0  1  8 17  0  0 31
43058 2006  4 12 72 30 20.5 0 22  8  0 30  2  0  0 0 0  0  5 23  0  0 30
43058 2006  5 12 72 31 14.9 0  9 22  0 31  1  2  0 1 0  1  1 21  0  4 31
43058 2006  6 12 76 30 17.4 0 10 20  0 30  0  1  0 1 2  9  6  9  0  2 30
43058 2006  7 12 84 30 30.7 0 28  2  0 30  0  0  0 0 0 28  0  1  0  1 30
43058 2006  8 12 83 31 22.6 0 26  5  0 31  0  0  0 0 0 25  1  4  0  1 31
43058 2006  9 12 80 30 15.0 0  6 24  0 30  1  0  0 2 3  7  2 15  0  0 30
43058 2006 10 12 68 30 10.2 0  0 29  1 30  8  1  0 0 1  1  2 16  1  0 30
43058 2006 11 12 58 30  9.1 0  0 30  0 30  4  1  0 1 0  1  3 18  0  2 30
43058 2006 12 12 61 31 10.4 0  0 31  0 31  3  0  0 0 0  1  7 19  0  1 31
43058 2007  1 12 67 28 12.1 0  0 28  0 28  8  0  0 0 0  0  1 19  0  0 28
43058 2007  2 12 62 27 15.1 0  3 24  0 27  1  0  0 0 0  3  7 16  0  0 27
43058 2007  4 12 73 30 19.0 0 14 16  0 30  3  0  0 0 0  2  9 15  0  0 29
43058 2007  5 12 68 28 14.8 0  3 25  0 28  0  0  0 0 0  2  2 23  0  1 28
43058 2007  6 12 80 28 24.2 0 15 13  0 28  0  0  0 1 6 12  1  5  0  0 25
43058 2007  7 12 82 30 21.4 0 17 13  0 30  2  0  0 0 1 22  2  0  0  3 30
43058 2007  8 12 83 30 26.0 0 24  6  0 30  0  0  1 1 0 22  4  2  0  0 30
43058 2007  9 12 80 30 17.8 0 11 19  0 30  0  0  0 1 4  9  5  9  0  2 30
43058 2007 10 12 67 31 10.8 0  1 30  0 31  2  0  0 0 0  1  4 24  0  0 31
43058 2007 11 12 63 28 10.8 0  0 28  0 28  1  0  0 0 0  0  5 21  0  1 28
43058 2007 12 12 66 31  9.4 0  0 31  0 31  3  4  0 0 0  2  1 21  0  0 31
43058 2008  1 12 64 31 14.1 1  0 30  0 31  6  0  0 0 0  0  0 25  0  0 31
43058 2008  2 12 68 29 13.7 0  3 26  0 29  6  0  0 0 0  0  3 20  0  0 29
43058 2008  3 12 71 31 15.3 0  3 28  0 31  2  0  0 0 0  1  7 19  0  2 31
43058 2008  4 12 69 29 17.2 0 12 17  0 29  1  0  0 1 0  2  3 20  0  2 29
43058 2008  5 12 67 31 18.2 0 14 17  0 31  0  0  0 0 0  4 10 17  0  0 31
43058 2008  6 12 81 29 23.2 0 18 11  0 29  0  0  0 4 5 13  0  3  0  3 28
43058 2008  7 12 87 30 24.9 0 22  8  0 30  0  0  0 1 0 22  0  3  0  4 30
43058 2008  8 12 85 29 17.1 0 10 19  0 29  1  1  0 0 0  6  5  9  0  7 29
43058 2008  9 12 79 30 12.9 0  5 25  0 30  1  1  0 1 0  3  5 14  0  5 30
43058 2008 11 12 62 30  7.7 0  0 29  1 30  2  1  0 1 0  1  2 22  1  0 30
43058 2008 12 12 62 31  8.4 0  0 30  0 30  0  0  0 0 0  1  2 27  0  1 31
43110 1988  1 12 53 31 12.1 0  3 28  0 31  1  0  1 1 0  0  9 19  0  0 31
43110 1988  2 12 62 29 14.5 0  6 23  0 29  1  0  0 0 0  3  2 23  0  0 29
43110 1988  3 12 66 31 16.5 0 11 20  0 31  2  0  0 0 0  0  2 27  0  0 31
43110 1988  4 12 69 30 13.7 0  4 25  0 29  0  0  0 0 0  0 12 18  0  0 30
43110 1988  5 12 71 31 13.9 0  3 28  0 31  0  0  0 0 0  0  6 25  0  0 31
43110 1988  6 12 84 30  8.0 0  1 26  3 30  1  0  0 2 5  8  7  4  3  0 30
43110 1988  7 12 88 31 10.0 0  2 26  3 31  0  0  0 0 0  8 19  1  3  0 31
43110 1988  8 12 87 30  8.4 0  0 29  1 30  0  1  0 0 0  1 21  6  1  0 30
43110 1988  9 12 84 30  9.5 0  0 29  1 30  2  0  0 0 2  6 12  7  1  0 30
43110 1988 10 12 69 31 10.5 0  1 30  0 31  3  0  0 0 0  0  3 25  0  0 31
43110 1988 11 12 59 30  9.9 0  0 30  0 30  2  0  0 0 0  0  4 24  0  0 30
43110 1988 12 12 60 31 11.4 0  1 29  1 31  2  0  2 0 0  0  2 24  1  0 31
43110 1989  1 12 60 31 10.1 0  0 31  0 31  1  0  0 0 0  1  8 21  0  0 31
43110 1989  2 12 53 28 13.5 0  3 25  0 28  2  0  0 0 0  1  2 23  0  0 28
43110 1989  3 12 62 31 11.6 0  1 30  0 31  1  0  0 0 0  2  6 22  0  0 31
43110 1989  4 12 71 30 14.1 0  2 28  0 30  1  0  0 0 0  2 12 15  0  0 30
43110 1989  5 12 67 31 12.0 0  1 30  0 31  0  0  0 0 0  1 12 18  0  0 31
43110 1989  6 12 85 30  9.8 0  1 29  0 30  3  0  0 0 3 10 11  3  0  0 30
43110 1989  7 12 86 31 11.4 0  3 28  0 31  2  1  0 0 0  5 12 11  0  0 31
43110 1989  8 12 87 31 10.2 0  0 30  1 31  1  0  0 0 0  0 16 13  1  0 31
43110 1989  9 12 82 30  9.0 0  0 30  0 30  3  0  0 0 0  8  8 11  0  0 30
43110 1989 10 12 74 31  9.2 0  0 30  1 31  3  0  0 1 0  2  2 22  1  0 31
43110 1989 11 12 58 30  7.5 0  0 29  1 30  4  2  0 0 0  1  3 19  1  0 30
43110 1989 12 12 51 31  7.2 0  0 31  0 31  8  1  3 2 1  1  1 14  0  0 31
43110 1990  1 12 52 31  8.0 0  0 31  0 31  7  0  0 0 0  0  3 21  0  0 31
43110 1990  2 12 54 28  9.7 0  1 27  0 28  5  0  0 0 0  2  5 16  0  0 28
43110 1990  3 12 59 31  9.0 0  0 31  0 31  3  0  0 0 0  0  3 25  0  0 31
43110 1990  4 12 69 30 11.0 0  0 30  0 30  4  0  0 0 0  2  5 19  0  0 30
43110 1990  5 12 75 31  8.0 0  0 30  1 31  1  0  0 0 1  4  9 15  1  0 31
43110 1990  6 12 86 30  9.4 0  2 27  1 30  1  2  0 0 0  3 18  5  1  0 30
43110 1990  7 12 85 31 10.3 0  1 28  2 31  0  0  0 0 1  3 18  7  2  0 31
43110 1990  8 12 87 31 10.1 0  1 30  0 31  1  0  0 0 0  0 19 11  0  0 31
43110 1990  9 12 80 30  8.8 0  0 29  1 30  3  0  0 0 0  3  9 14  1  0 30
43110 1990 10 12 71 31  8.8 0  0 31  0 31  6  1  0 0 0  2  8 14  0  0 31
43110 1990 11 12 64 30 10.0 0  0 29  1 30  8  3  0 0 1  0  3 14  1  0 30
43110 1990 12 12 53 31 10.7 0  3 28  0 31 10  3  2 1 0  1  2 12  0  0 31
43110 1991  1 12 53 31 12.0 0  3 28  0 31  7  0  0 0 0  1  6 17  0  0 31
43110 1991  2 12 57 28 15.4 0  8 20  0 28 10  0  0 0 0  0  2 16  0  0 28
43110 1991  3 12 64 31 12.2 0  2 29  0 31  4  0  0 0 0  3  5 18  0  1 31
43110 1991  4 12 67 30 12.8 0  4 26  0 30  1  0  0 1 0  1  6 21  0  0 30
43110 1991  5 12 69 31 14.7 0  5 26  0 31  4  0  0 0 0  0  5 22  0  0 31
43110 1991  6 12 81 30 11.7 0  1 29  0 30  1  0  2 0 1  3  8 15  0  0 30
43110 1991  7 12 89 31  9.0 0  2 24  5 31  0  0  0 0 0  3 17  6  5  0 31
43110 1991  8 12 88 31  8.3 0  0 25  6 31  1  0  0 0 0  0 14 10  6  0 31
43110 1991  9 12 79 30 12.9 0  4 25  1 30  4  0  0 1 0  0  5 19  1  0 30
43110 1991 10 12 71 31 10.0 0  1 29  1 31  5  0  0 1 0  1  6 17  1  0 31
43110 1991 11 12 63 30  9.3 0  0 29  1 30  4  0  2 0 0  1  8 14  1  0 30
43110 1991 12 12 51 31  9.7 0  2 28  1 31  5  0  2 1 0  1  4 17  1  0 31
43110 1992  1 12 51 31 10.0 0  2 29  0 31  4  0  0 0 0  0 13 14  0  0 31
43110 1992  2 12 55 29 14.7 0  5 24  0 29  7  0  0 0 0  0  2 20  0  0 29
43110 1992  3 12 67 31 14.0 0  8 22  0 30  5  0  0 0 0  1 10 15  0  0 31
43110 1992  4 12 67 30 15.8 0  9 21  0 30  4  0  0 0 0  0  6 20  0  0 30
43110 1992  5 12 68 31 12.1 0  2 29  0 31  1  0  0 0 0  1 15 13  0  0 30
43110 1992  6 12 75 30 12.3 0  5 25  0 30  1  0  0 0 0  0 11 18  0  0 30
43110 1992  7 12 84 31 10.0 0  0 30  1 31  2  0  0 0 0  6 13  9  1  0 31
43110 1992  8 12 86 31  8.5 0  0 31  0 31  1  1  0 0 0  2 18  9  0  0 31
43110 1992  9 12 81 30  9.3 0  1 27  2 30  5  1  0 0 0  0  9 13  2  0 30
43110 1992 10 12 74 31  9.7 0  1 30  0 31  6  0  0 1 0  2  4 18  0  0 31
43110 1992 11 12 58 30  8.4 0  0 30  0 30  6  0  1 2 0  0  8 13  0  0 30
43110 1992 12 12 52 31  9.6 0  0 31  0 31  2  1  1 0 0  0  9 18  0  0 31
43110 1993  1 12 58 31 10.9 0  1 30  0 31  8  0  0 0 0  0  6 17  0  0 31
43110 1993  2 12 54 28 13.4 0  2 26  0 28  3  0  0 0 0  0 11 14  0  0 28
43110 1993  3 12 58 31 11.6 0  0 31  0 31  3  0  0 0 0  0  9 19  0  0 31
43110 1993  4 12 67 30 13.0 0  5 25  0 30  8  0  0 0 0  0  4 18  0  0 30
43110 1993  5 12 69 31 12.5 0  2 29  0 31  6  0  0 0 0  0  9 16  0  0 31
43110 1993  6 12 81 30  9.3 0  3 26  1 30  2  0  0 0 3  7  9  8  1  0 30
43110 1993  7 12 87 31  8.7 0  0 30  1 31  2  0  0 0 2  5 14  7  1  0 31
43110 1993  8 12 83 31  8.7 0  0 31  0 31  2  0  0 0 0  3 16 10  0  0 31
43110 1993  9 12 85 30  7.9 0  0 30  0 30  6  0  0 1 1  6  9  7  0  0 30
43110 1993 10 12 80 31  5.7 0  0 28  3 31  8  2  1 0 0  3  5  9  3  0 31
43110 1993 11 12 59 30  7.4 0  0 30  0 30  9  2  2 0 1  0  3 13  0  0 30
43110 1993 12 12 54 31  9.2 0  1 30  0 31 12  0  2 1 0  0  2 14  0  0 31
43110 1994  1 12 51 31  8.9 0  0 30  1 31  9  0  0 0 1  0  4 16  1  0 31
43110 1994  2 12 56 28 11.7 0  1 27  0 28  8  0  0 1 0  0  4 15  0  0 28
43110 1994  3 12 67 31 10.0 0  1 30  0 31  3  0  0 0 0  1 10 17  0  0 31
43110 1994  4 12 63 30 11.4 0  0 30  0 30  5  0  0 0 0  0  6 19  0  0 30
43110 1994  5 12 68 31 12.1 0  0 31  0 31  1  0  0 0 0  1 10 19  0  0 31
43110 1994  6 12 85 30 11.6 0  1 28  1 30  3  0  0 1 2  9 10  4  1  0 30
43110 1994  7 12 86 31 11.6 0  2 29  0 31  1  0  0 0 0  4 21  5  0  0 31
43110 1994  8 12 84 31  8.7 0  0 31  0 31  0  0  0 0 0  3 21  7  0  0 31
43110 1994  9 12 77 30  7.4 0  0 28  2 30  4  0  0 0 0  4 13  7  2  0 30
43110 1994 10 12 71 31  6.3 0  0 30  1 31  3  1  2 1 1  1  6 15  1  0 31
43110 1994 11 12 55 30  7.6 0  0 30  0 30  8  2  3 1 0  0  8  8  0  0 30
43110 1994 12 12 50 31  8.5 0  0 31  0 31 12  0  1 0 1  0  2 15  0  0 31
43110 1995  1 12 53 31  8.9 0  0 31  0 31 11  1  1 1 0  0  1 16  0  0 31
43110 1995  2 12 56 28 11.1 0  1 27  0 28  4  0  0 0 0  0  4 20  0  0 28
43110 1995  3 12 60 31 11.8 0  2 29  0 31  1  0  0 0 0  0  6 24  0  0 31
43110 1995  4 12 64 30 11.8 0  0 30  0 30  2  0  0 0 0  0  8 20  0  0 30
43110 1995  5 12 64 31  9.0 0  0 31  0 31  0  0  1 0 0  0 12 18  0  0 31
43110 1995  6 12 77 30  7.8 0  1 28  1 30  0  0  0 1 0  9 10  9  1  0 30
43110 1995  7 12 87 31  8.5 0  0 31  0 31  0  0  0 0 0  9 17  5  0  0 31
43110 1995  8 12 83 31  8.0 0  0 31  0 31  0  1  0 0 0  2 16 12  0  0 31
43110 1995  9 12 80 30  7.5 0  1 27  2 30  3  0  0 0 0  2 12 11  2  0 30
43110 1995 10 12 75 31  7.5 0  0 30  1 31  2  3  0 1 2  1  8 13  1  0 31
43110 1995 11 12 63 30  7.2 0  0 30  0 30  4  0  0 0 0  1  4 21  0  0 30
